avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
249.0,D00-ENG,,0.814469,5,,low,0.713844,Left,5.0,125904
192.0,D00-FN,,1.0,4,,low,0.198123,Left,4.0,124465
146.0,D00-SP,,0.446707,2,,low,0.396179,Left,3.0,115254
301.0,D00-IT,,0.816023,6,,medium,0.0735235,Left,5.0,115638
144.0,D00-FN,,0.469745,2,,low,0.384879,Left,3.0,127161
154.0,D00-SS,,,2,,low,0.420521,Left,3.0,114108
279.0,D00-SS,,0.832246,6,,low,0.0503368,Left,4.0,121046
149.0,D00-SP,,0.579038,2,,low,0.417611,Left,3.0,127338
136.0,D00-ENG,,0.488114,2,,low,0.393449,Left,3.0,121149
282.0,D00-ENG,,0.85579,6,,medium,0.131401,Left,4.0,122464
151.0,D00-ENG,,,2,,low,0.419818,Left,3.0,127269
287.0,D00-SS,,0.821559,5,,low,0.145731,Left,4.0,119538
127.0,D00-SP,1.0,0.532574,2,,low,0.397773,Left,3.0,123276
132.0,D00-PR,,0.485557,2,,low,0.445789,Left,3.0,126260
286.0,D00-SS,,0.864143,7,,low,0.0967901,Left,4.0,122641
286.0,D00-SP,,0.84759,6,,low,0.0864551,Left,4.0,128130
148.0,D00-MT,1.0,0.48607,2,,low,0.357934,Left,3.0,116753
245.0,D00-SP,,0.944478,5,,medium,0.920771,Left,5.0,129529
264.0,D00-ENG,,0.875616,6,,medium,0.0635948,Left,4.0,125654
272.0,D00-ENG,,0.804361,5,,medium,0.845383,Left,6.0,112942
257.0,D00-SS,,0.971011,5,,low,0.829357,Left,6.0,123989
253.0,D00-SS,,0.850341,6,,medium,0.112386,Left,4.0,120746
275.0,D00-SP,,0.803078,7,,medium,0.138814,Left,4.0,122893
247.0,D00-SS,,0.587022,2,,medium,0.0951208,Left,4.0,117383
131.0,D00-SS,,0.520728,2,,low,0.413425,Left,3.0,121681
140.0,D00-SS,,0.45402,2,,medium,0.334903,Left,3.0,118365
267.0,-IT,,0.785357,5,,low,0.927001,Left,5.0,119515
135.0,D00-SS,,0.543421,2,,low,0.423005,Left,3.0,115657
250.0,D00-AD,,0.913081,5,,medium,0.172889,Left,4.0,114488
258.0,D00-SP,,0.935496,5,,low,0.860482,Left,5.0,120295
126.0,D00-TP,,,2,,low,,Left,,115235
148.0,D00-SS,,0.524534,2,,low,0.411353,Left,3.0,112782
254.0,D00-SS,,0.906772,5,,low,0.768442,Left,6.0,116244
269.0,D00-FN,,0.931232,7,,medium,0.141092,Left,4.0,122390
130.0,D00-FN,,0.419646,2,,low,0.386689,Left,3.0,113346
151.0,D00-SS,,,2,,medium,0.321574,Left,3.0,118920
148.0,D00-SS,,0.525892,2,,low,0.410287,Left,3.0,116048
276.0,D00-FN,,0.850814,7,,low,0.0662955,Left,4.0,126572
153.0,D00-SP,,0.515227,2,,low,0.338424,Left,3.0,123074
147.0,D00-SS,,0.494166,2,,medium,0.480487,Left,3.0,111152
152.0,D00-SS,,0.500077,2,,medium,0.373492,Left,3.0,111963
309.0,D00-ENG,,0.901192,6,,medium,0.134758,Left,4.0,112823
131.0,,1.0,,2,,medium,0.326496,Left,3.0,113714
255.0,D00-IT,1.0,0.993674,4,,low,0.937376,Left,5.0,123512
232.0,D00-ENG,,0.881695,5,,low,0.881382,Left,5.0,121530
245.0,D00-IT,,0.919795,6,,low,0.0921256,Left,4.0,121283
149.0,D00-SS,,0.591047,2,,low,0.477208,Left,3.0,126495
130.0,D00-SS,,,2,,low,0.357568,Left,3.0,118109
223.0,D00-SP,,0.975591,4,,low,0.742119,Left,6.0,114758
155.0,D00-ENG,,0.528359,2,,medium,0.438285,Left,3.0,123446
309.0,D00-SS,,0.863702,6,,medium,0.159876,Left,4.0,127385
150.0,,,0.5594,2,,low,0.444264,Left,3.0,127519
267.0,D00-PD,,1.0,4,,low,0.82105,Left,5.0,126598
239.0,D00-SP,,0.853945,5,,low,0.863081,Left,5.0,114078
140.0,D00-IT,,0.462999,2,,low,0.351448,Left,3.0,121547
274.0,D00-SP,,0.754134,6,,medium,0.0671842,Left,4.0,110267
219.0,D00-SS,,0.833569,5,,low,0.845179,Left,5.0,122877
292.0,D00-ENG,,0.771532,6,1.0,low,0.0644347,Left,4.0,112342
254.0,D00-SS,,1.0,5,,low,0.787197,Left,5.0,114883
140.0,D00-SS,,0.450076,2,,low,0.355018,Left,3.0,113755
227.0,D00-SS,,0.803558,5,,low,0.722984,Left,5.0,117114
285.0,D00-SP,,0.95014,6,,medium,0.0739388,Left,4.0,120605
267.0,D00-SS,,0.836857,6,,medium,0.105868,Left,4.0,129272
130.0,D00-SP,1.0,0.835096,5,,medium,0.949832,Left,4.0,116570
277.0,D00-SS,1.0,0.715454,4,,medium,0.17447,Left,5.0,127666
181.0,D00-ENG,,0.967347,2,,medium,0.876393,Left,5.0,116956
147.0,D00-MT,,0.498369,2,,low,0.374465,Left,3.0,122511
160.0,D00-SS,,0.471791,2,,medium,0.406664,Left,3.0,113306
181.0,D00-ENG,,0.943981,2,,medium,0.882976,Left,5.0,111490
244.0,D00-SS,,0.807119,5,,low,0.730152,Left,6.0,124315
159.0,D00-SS,,0.411814,2,,medium,0.37924,Left,3.0,117902
219.0,D00-PD,,0.959888,4,,medium,0.876391,Left,6.0,110153
246.0,D00-SS,,0.936701,4,,low,0.82398,Left,5.0,121726
282.0,D00-ENG,,0.898122,7,,low,0.0603294,Left,5.0,123956
250.0,D00-PD,,0.850327,7,,low,0.074683,Left,4.0,124929
152.0,D00-PD,,0.555577,2,,medium,0.500259,Left,3.0,118942
290.0,D00-SP,,0.858684,6,,low,0.0963616,Left,4.0,118660
254.0,D00-SS,1.0,0.938549,6,,medium,0.167459,Left,4.0,120272
146.0,D00-IT,,0.494594,2,,medium,0.36504,Left,3.0,126890
142.0,D00-PD,,,2,,low,0.409234,Left,3.0,129277
157.0,D00-SP,,0.415876,2,,medium,0.419622,Left,3.0,111506
139.0,D00-MN,,0.561264,4,1.0,low,0.815411,Left,3.0,128233
140.0,,,0.509489,2,,low,0.407935,Left,3.0,114022
136.0,,,0.51754,2,,medium,0.423279,Left,3.0,117850
65.0,D00-TP,,,1,,high,,Left,,122769
140.0,D00-PD,,0.439628,2,,low,0.472785,Left,3.0,110334
145.0,D00-SS,,0.523354,2,,low,0.390568,Left,3.0,122196
306.0,D00-SP,,0.791676,6,,low,0.143209,Left,4.0,114732
153.0,D00-PD,,0.493435,2,,medium,0.492123,Left,3.0,127663
256.0,D00-SP,,0.973377,5,,low,0.860673,Left,5.0,115161
129.0,D00-PD,,0.528489,2,,low,0.435509,Left,3.0,118332
156.0,D00-ENG,,0.53334,2,,low,0.353424,Left,3.0,113683
249.0,D00-ENG,,0.81377,5,,medium,0.532542,Left,4.0,123002
279.0,D00-PR,,0.899495,7,,medium,0.110324,Left,4.0,128007
267.0,D00-ENG,,0.88944,5,,medium,0.856007,Left,5.0,114607
149.0,D00-SS,,0.492048,2,,low,0.400385,Left,3.0,111426
257.0,D00-FN,,1.0,4,,medium,0.865131,Left,5.0,112922
148.0,D00-SS,,0.448368,2,,low,0.506267,Left,3.0,128121
259.0,D00-FN,,0.811918,5,,low,0.913081,Left,5.0,122494
133.0,D00-SS,,0.540028,2,,low,0.445792,Left,3.0,129968
155.0,D00-IT,,,2,,low,0.375834,Left,3.0,119953
233.0,D00-SP,1.0,0.773724,4,,low,0.851413,Left,4.0,120814
155.0,D00-SP,,0.537898,2,,low,0.345641,Left,3.0,111268
137.0,D00-MT,,0.499224,2,,medium,0.431535,Left,3.0,122098
293.0,D00-MT,,0.854579,6,,medium,0.0545491,Left,5.0,117626
148.0,D00-SP,,0.500283,2,,low,0.431431,Left,3.0,114930
152.0,D00-SS,,0.48698,2,,medium,0.33034,Left,3.0,110332
147.0,D00-SS,,0.568631,2,,medium,0.394789,Left,3.0,115320
132.0,D00-PD,,,2,,low,0.415451,Left,3.0,124713
129.0,D00-ENG,,0.513554,2,,medium,0.477989,Left,3.0,116399
264.0,D00-ENG,,0.806329,6,,low,0.130812,Left,4.0,127255
147.0,D00-SS,,,2,,medium,0.403552,Left,3.0,129295
308.0,,,0.899341,7,,medium,0.0871585,Left,5.0,126051
297.0,,,0.845922,6,,medium,0.108951,Left,4.0,114153
158.0,D00-SP,,0.524137,2,,medium,0.450892,Left,3.0,112651
153.0,D00-SP,,,2,,low,0.38378,Left,3.0,112749
256.0,D00-SS,,0.865061,4,,high,0.934527,Left,5.0,112605
257.0,,,0.664783,4,,low,0.109201,Left,3.0,112817
135.0,D00-SS,,0.547706,2,,low,0.506959,Left,3.0,123250
309.0,D00-ENG,,0.898287,6,,medium,0.0777053,Left,4.0,126387
244.0,,,0.803782,7,,medium,0.162268,Left,5.0,115710
135.0,D00-SS,,0.475386,2,,low,0.426055,Left,3.0,127613
257.0,D00-SS,,0.909612,5,,low,0.834201,Left,5.0,122594
271.0,D00-SS,,0.987592,6,,low,0.135684,Left,4.0,114297
228.0,D00-SS,,0.953012,4,,low,0.896019,Left,5.0,124577
159.0,D00-SS,,0.563008,2,,low,0.433556,Left,3.0,117532
134.0,D00-ENG,,0.763889,4,,low,0.478137,Left,3.0,114306
233.0,,,1.0,5,,medium,0.957468,Left,5.0,118010
222.0,D00-PD,,0.914559,5,,low,0.89439,Left,6.0,112889
229.0,,,0.96636,4,,medium,0.869165,Left,6.0,125563
145.0,D00-ENG,,0.524136,2,,low,0.497612,Left,3.0,125146
302.0,D00-IT,,0.854676,7,,medium,0.0502464,Left,5.0,128136
296.0,D00-SS,,0.785743,7,,low,0.0668704,Left,4.0,126995
155.0,,,0.529512,2,,medium,0.441061,Left,3.0,126357
281.0,D00-SS,,0.682387,6,,medium,0.161742,Left,5.0,121717
131.0,D00-SP,,0.530691,2,,medium,0.420331,Left,3.0,128945
142.0,,,,2,,medium,0.425657,Left,3.0,114170
217.0,D00-SS,,0.956739,4,,medium,0.883881,Left,5.0,121533
138.0,D00-FN,,0.802477,4,,medium,0.492287,Left,3.0,129577
261.0,D00-SS,,0.857789,5,,low,0.802307,Left,5.0,125110
274.0,D00-SS,,0.768977,6,,low,0.109097,Left,4.0,110349
156.0,D00-FN,,0.51375,2,,high,0.35609,Left,3.0,126699
135.0,D00-SS,,0.485912,2,,low,0.47448,Left,3.0,115615
219.0,D00-SS,,0.959069,4,,low,0.823709,Left,5.0,113883
227.0,D00-SS,1.0,0.812506,5,,medium,0.793791,Left,5.0,117878
160.0,D00-SS,1.0,0.49539,2,1.0,low,0.513384,Left,3.0,120356
135.0,D00-FN,,0.467866,2,,medium,0.398806,Left,3.0,114151
310.0,D00-ENG,,0.75105,6,,medium,0.0637362,Left,4.0,129084
255.0,D00-ENG,,0.986099,6,,low,0.166139,Left,4.0,118288
262.0,D00-SS,,0.890931,5,,medium,0.831463,Left,6.0,110709
296.0,D00-ENG,,0.976862,7,,low,0.10881,Left,4.0,121934
149.0,D00-SS,,0.517206,2,,low,0.396555,Left,3.0,119386
257.0,D00-ENG,,0.963915,5,,medium,0.912589,Left,5.0,118353
241.0,D00-SS,,1.0,5,,low,0.719759,Left,5.0,128677
150.0,D00-SP,,0.542705,2,,low,0.485358,Left,3.0,110778
131.0,D00-SS,,0.571701,2,,low,0.330653,Left,3.0,126138
262.0,D00-ENG,1.0,0.913076,6,,low,0.103638,Left,4.0,125520
278.0,D00-SS,,0.862237,7,,low,0.0979844,Left,4.0,128971
158.0,,,0.481851,2,,low,0.402155,Left,3.0,118181
232.0,D00-PD,,0.99044,4,,medium,0.905487,Left,5.0,122542
307.0,D00-SP,,0.908472,5,,low,0.164183,Left,4.0,118776
244.0,,,0.782324,7,,medium,0.133849,Left,5.0,113097
147.0,D00-SS,,0.54172,2,,low,0.489437,Left,3.0,117260
237.0,D00-SS,,0.80496,5,,medium,0.74484,Left,5.0,110675
140.0,D00-SP,,0.457325,2,,low,0.360823,Left,3.0,122448
127.0,D00-SS,,0.587763,2,,low,0.429998,Left,3.0,120817
244.0,D00-FN,,0.857182,6,,low,0.17876,Left,4.0,129301
149.0,D00-MT,,,2,,low,0.495922,Left,3.0,124796
258.0,D00-ENG,,0.874213,6,,low,0.155678,Left,4.0,122722
143.0,D00-MT,,,2,,low,0.335643,Left,3.0,124227
127.0,D00-SS,,0.575335,2,,medium,0.450781,Left,3.0,126627
137.0,D00-SS,,0.512045,2,,medium,0.466096,Left,3.0,125797
129.0,D00-IT,,0.502333,2,,medium,0.439557,Left,3.0,127127
243.0,D00-ENG,,0.922086,5,,medium,0.779212,Left,6.0,120653
251.0,D00-MT,,0.980793,4,,medium,0.837694,Left,5.0,126473
263.0,D00-MT,1.0,0.921653,4,,low,0.792673,Left,5.0,125995
219.0,D00-SP,,0.832347,6,,low,0.286379,Left,5.0,122854
264.0,D00-SP,,0.89679,4,,medium,0.815085,Left,5.0,125909
127.0,-IT,,0.559907,2,,medium,0.440033,Left,3.0,119346
302.0,D00-PR,,0.941662,6,,low,0.101439,Left,4.0,114446
161.0,D00-IT,,0.541106,2,,low,0.387751,Left,3.0,124430
144.0,D00-PD,1.0,0.403695,2,,low,0.408647,Left,3.0,129826
141.0,D00-MT,,,2,,medium,0.442755,Left,3.0,128439
245.0,D00-IT,,1.0,6,,low,0.10924,Left,4.0,120330
133.0,D00-ENG,,0.576318,2,,low,0.433938,Left,3.0,122359
141.0,D00-SS,1.0,0.500763,2,,low,0.423381,Left,3.0,116716
292.0,D00-SP,,0.869592,6,,low,0.0608519,Left,4.0,118611
153.0,D00-MN,,,2,,low,0.471548,Left,3.0,119681
254.0,D00-SS,,1.0,7,,low,0.0901558,Left,4.0,127209
135.0,D00-SS,,0.538629,2,,low,0.451085,Left,3.0,128474
275.0,D00-MN,,0.802382,6,,low,0.158134,Left,4.0,119898
239.0,D00-SS,,0.875509,5,,low,0.817851,Left,5.0,129985
269.0,D00-ENG,,0.895101,5,,low,0.886346,Left,5.0,124236
150.0,D00-SP,1.0,0.491126,2,,medium,0.330838,Left,3.0,112692
261.0,D00-SS,,0.830262,5,,low,0.852001,Left,5.0,113504
126.0,,,0.59959,2,,low,0.372856,Left,3.0,129486
282.0,D00-MT,,0.708557,2,,low,0.362735,Left,5.0,115985
154.0,D00-ENG,,0.484219,2,,low,0.341997,Left,3.0,124966
222.0,D00-IT,,0.872098,5,,low,0.835468,Left,5.0,129368
247.0,D00-ENG,,0.872026,6,,low,0.152731,Left,4.0,120779
232.0,D00-ENG,,1.0,4,,medium,0.78583,Left,5.0,121380
131.0,D00-SS,,0.929321,3,,low,0.597229,Left,4.0,128313
141.0,D00-MT,,0.46087,2,,medium,0.405097,Left,3.0,111325
259.0,D00-PD,,0.97294,5,,low,0.780662,Left,6.0,120385
292.0,D00-SP,,0.794585,6,,low,0.166041,Left,4.0,112520
239.0,D00-PD,,0.862413,4,,low,0.836953,Left,5.0,121918
284.0,D00-SS,,0.875488,6,,medium,0.112887,Left,4.0,116074
243.0,D00-ENG,,0.924724,5,,medium,0.951582,Left,5.0,129340
243.0,D00-SP,,0.923613,5,,medium,0.858164,Left,5.0,125669
140.0,D00-SS,,0.514718,2,,low,0.348528,Left,3.0,118711
228.0,D00-SP,,0.90043,4,,low,0.847555,Left,5.0,126454
139.0,D00-MT,,0.519777,2,,low,0.372463,Left,3.0,110219
285.0,D00-ENG,,0.843965,7,,low,0.0727256,Left,4.0,117212
143.0,D00-SS,,0.528891,2,,medium,0.517272,Left,3.0,119189
137.0,D00-SS,,,2,,low,0.336364,Left,3.0,121237
155.0,D00-SS,,0.549477,2,,low,0.361909,Left,3.0,120830
154.0,D00-SP,1.0,,2,,medium,0.417145,Left,3.0,113952
272.0,D00-PR,,0.865514,6,,low,0.135555,Left,5.0,128391
147.0,D00-SP,,0.579625,2,,low,0.405905,Left,3.0,118549
269.0,D00-SS,,0.87432,6,,low,0.0413017,Left,4.0,118323
267.0,D00-SP,1.0,0.997094,6,,low,0.0777474,Left,4.0,113606
151.0,D00-FN,,0.472944,2,,medium,0.49467,Left,3.0,122178
280.0,D00-SS,,0.736121,6,,medium,0.131128,Left,4.0,123241
253.0,D00-MT,,1.0,4,,low,0.799626,Left,5.0,117841
140.0,,,0.508459,2,,low,0.469581,Left,3.0,121894
261.0,D00-FN,,0.876483,6,,medium,0.0933143,Left,4.0,119500
156.0,D00-SS,,,2,,medium,0.473579,Left,3.0,117648
301.0,D00-ENG,,0.852677,6,,low,0.114285,Left,4.0,112331
268.0,D00-ENG,,0.917065,6,,medium,0.0715477,Left,4.0,117967
152.0,D00-ENG,,0.553169,2,,medium,0.34708,Left,3.0,114165
255.0,D00-ENG,,0.499453,3,,high,0.784864,Left,5.0,116199
152.0,D00-SP,,0.824849,6,,low,0.197001,Left,2.0,123064
285.0,D00-SS,,0.880134,6,,medium,0.163842,Left,4.0,126446
255.0,D00-ENG,,0.711271,2,,low,0.717684,Left,3.0,124969
161.0,D00-IT,,0.724802,6,,medium,0.873566,Left,4.0,113600
252.0,D00-IT,,0.919196,5,,low,0.893365,Left,5.0,127785
151.0,D00-ENG,,,2,,high,0.402517,Left,3.0,126625
239.0,D00-PD,,0.96095,5,,low,0.796385,Left,5.0,116315
289.0,D00-PD,,0.889115,7,,low,0.091955,Left,4.0,117336
275.0,D00-SS,,0.900012,4,,medium,0.829037,Left,5.0,111658
235.0,D00-ENG,,0.820261,4,,low,0.952426,Left,5.0,129755
132.0,D00-SS,,0.538856,5,,low,0.287958,Left,5.0,112394
157.0,D00-MT,,0.534037,2,,medium,0.435371,Left,3.0,121911
151.0,D00-SP,,0.484848,2,,low,0.389308,Left,3.0,123547
140.0,D00-SP,,0.579844,2,,low,0.362828,Left,3.0,123044
132.0,D00-IT,,,2,,medium,0.358813,Left,3.0,116350
126.0,D00-SP,,0.462934,2,,medium,0.33578,Left,3.0,126220
150.0,D00-SS,,0.479289,2,,medium,0.429811,Left,3.0,112110
257.0,D00-FN,,0.947391,5,,medium,0.914286,Left,5.0,124574
157.0,D00-SS,,0.549122,2,,medium,0.440667,Left,3.0,125211
143.0,D00-ENG,,0.530645,2,,low,0.455337,Left,3.0,116423
136.0,D00-PD,,,2,,medium,0.450594,Left,3.0,116018
257.0,D00-SP,,0.854991,6,,medium,0.137589,Left,4.0,122554
130.0,D00-SS,1.0,0.565241,2,,medium,0.356063,Left,3.0,122630
224.0,D00-ENG,,1.0,4,,medium,0.833915,Left,5.0,116030
256.0,D00-IT,,0.761846,6,,low,0.122878,Left,4.0,127345
128.0,D00-IT,,0.424956,2,,low,0.453666,Left,3.0,119294
132.0,D00-ENG,,,2,,low,0.315318,Left,3.0,114329
131.0,D00-ENG,,0.474648,2,,low,0.355895,Left,3.0,128386
160.0,D00-ENG,,0.592517,2,,medium,0.40883,Left,3.0,113696
265.0,D00-ENG,,0.588614,6,,low,0.47674,Left,3.0,128397
160.0,D00-SP,,0.587317,2,,low,0.428188,Left,3.0,125675
144.0,D00-IT,,0.536439,2,,medium,0.348476,Left,3.0,129723
128.0,D00-SP,,,2,,low,0.479335,Left,3.0,128702
131.0,D00-SS,,0.562548,2,,low,0.426118,Left,3.0,111699
161.0,D00-IT,,,2,,medium,0.449025,Left,3.0,129743
151.0,D00-IT,,0.562491,2,,medium,0.427357,Left,3.0,116924
154.0,,,0.460755,2,,medium,0.334188,Left,3.0,125354
272.0,D00-PD,,0.908528,6,,medium,0.154145,Left,4.0,119649
246.0,,,0.850789,6,,medium,0.0784158,Left,4.0,127380
129.0,D00-SS,,0.587474,2,,medium,0.472517,Left,3.0,125954
151.0,D00-PD,,0.490706,2,,low,0.37016,Left,3.0,116502
309.0,D00-ENG,,0.833474,6,,low,0.102102,Left,4.0,115248
148.0,,,0.504387,2,,low,0.33269,Left,3.0,123219
309.0,D00-ENG,,0.816079,7,,low,0.0743596,Left,4.0,112770
254.0,D00-MT,,0.870856,4,,low,0.829746,Left,5.0,127799
128.0,D00-SS,,0.456057,2,,low,0.403237,Left,3.0,128122
296.0,D00-IT,,0.726198,4,,medium,0.532257,Left,2.0,128188
154.0,D00-IT,,,2,,low,0.526101,Left,3.0,124491
148.0,D00-SP,,0.587357,2,,low,0.429558,Left,3.0,112231
250.0,D00-SS,,0.835159,6,,medium,0.0956002,Left,4.0,126249
157.0,D00-SS,,0.581181,2,,low,0.490337,Left,3.0,113819
157.0,D00-FN,,0.483351,2,,low,0.362352,Left,3.0,114976
258.0,D00-ENG,,0.935781,4,,medium,0.964426,Left,5.0,129463
137.0,D00-SP,,0.465466,2,,medium,0.378473,Left,3.0,122757
260.0,D00-ENG,,0.98364,6,,low,0.141194,Left,4.0,117074
144.0,D00-SS,,0.558429,2,,low,0.447427,Left,3.0,125736
246.0,D00-SS,,0.86315,6,,low,0.121288,Left,4.0,123856
308.0,D00-IT,,0.827759,6,,medium,0.120467,Left,4.0,112515
129.0,D00-ENG,,0.487182,2,,medium,0.395288,Left,3.0,119418
145.0,D00-ENG,,0.512592,2,,medium,0.374491,Left,3.0,117405
224.0,D00-FN,,0.421574,7,,medium,0.293154,Left,5.0,122159
137.0,D00-MT,,0.512137,2,,medium,0.389815,Left,3.0,128042
155.0,D00-SS,,0.434123,2,,low,0.439222,Left,3.0,123012
244.0,D00-IT,,0.930708,6,,medium,0.125593,Left,5.0,116629
131.0,,,0.521906,2,,medium,0.418876,Left,3.0,122778
272.0,D00-SS,,0.854549,7,,medium,0.11795,Left,4.0,117879
270.0,D00-PD,,0.838803,6,,low,0.121467,Left,4.0,128953
149.0,D00-SS,,0.441861,2,,low,0.388757,Left,3.0,114684
225.0,D00-PD,,0.861425,5,,low,0.878312,Left,5.0,127999
153.0,D00-SP,,0.530083,2,,medium,0.415223,Left,3.0,122309
159.0,D00-SS,,0.53486,2,,low,0.44786,Left,3.0,113647
152.0,D00-PD,,0.439785,2,,low,0.340778,Left,3.0,117860
132.0,D00-ENG,,0.513685,2,,low,0.326522,Left,3.0,120747
135.0,D00-SS,,0.48677,2,,medium,0.432188,Left,3.0,110609
272.0,D00-SS,,0.996387,4,,medium,0.75132,Left,5.0,113980
255.0,D00-PR,,0.824835,5,,medium,0.890563,Left,5.0,119066
157.0,D00-SS,,0.491066,2,,medium,0.413604,Left,3.0,129314
266.0,D00-SP,,0.971684,6,,low,0.135719,Left,4.0,124771
278.0,D00-SS,,0.766256,7,,low,0.148642,Left,4.0,123988
153.0,D00-SP,,0.58843,5,,low,0.546395,Left,4.0,113162
243.0,D00-MT,,0.980298,5,,low,0.935405,Left,6.0,125842
301.0,D00-MT,,0.921235,7,,low,0.0593121,Left,4.0,126735
236.0,,,0.900681,5,,low,0.85825,Left,5.0,128908
268.0,D00-IT,,0.861395,6,,medium,0.150083,Left,4.0,122510
148.0,D00-SS,,,2,,low,0.360269,Left,3.0,118531
269.0,D00-FN,,0.925054,6,,medium,0.072857,Left,4.0,123131
216.0,D00-SS,,0.51287,5,,low,0.807773,Left,3.0,128269
254.0,D00-SP,,0.947934,5,,low,0.89426,Left,6.0,124719
263.0,,,0.864399,5,,low,0.0906347,Left,4.0,110307
308.0,,,0.877051,7,,medium,0.10985,Left,5.0,113551
254.0,D00-SS,,1.0,5,,low,0.794378,Left,5.0,112994
129.0,D00-MT,,0.585855,2,,high,0.479842,Left,3.0,120768
246.0,D00-ENG,,0.84338,5,,low,0.728477,Left,5.0,128476
148.0,D00-FN,,0.538478,2,,medium,0.46753,Left,3.0,119222
265.0,D00-SS,,0.84983,6,,medium,0.103796,Left,5.0,126838
160.0,D00-FN,,0.542536,2,,low,0.397755,Left,3.0,125938
243.0,D00-SP,,1.0,5,,medium,0.763319,Left,5.0,113653
279.0,D00-SP,,0.868379,6,,medium,0.1192,Left,4.0,124736
295.0,D00-FN,,0.863272,6,,low,0.056518,Left,4.0,115730
155.0,D00-PD,,0.515638,2,,medium,0.414536,Left,3.0,126870
258.0,D00-PD,,0.813774,7,,low,0.146593,Left,4.0,127908
129.0,D00-SS,,0.543718,2,,low,0.432276,Left,3.0,122696
270.0,D00-SS,,0.992405,5,,low,0.881872,Left,5.0,128178
273.0,D00-SP,,0.955133,4,,medium,0.832521,Left,6.0,125693
129.0,D00-MT,,0.539119,2,,high,0.429893,Left,3.0,129788
274.0,D00-SS,,0.875093,5,,low,0.779126,Left,5.0,113543
274.0,D00-SS,,0.796809,6,,low,0.119996,Left,4.0,112794
279.0,D00-ENG,,0.782689,5,,low,0.0609149,Left,4.0,126392
266.0,D00-SP,,0.911874,5,,medium,0.730274,Left,5.0,127097
303.0,D00-SS,,0.817033,6,,medium,0.0842225,Left,4.0,112935
136.0,,,,2,,medium,0.420815,Left,3.0,118877
245.0,D00-SS,,0.872162,5,,medium,0.763535,Left,5.0,124416
271.0,D00-FN,,0.930623,6,,medium,0.115811,Left,4.0,115335
227.0,D00-SP,,0.952483,5,,medium,0.881847,Left,5.0,116707
139.0,D00-TP,,,1,,medium,,Left,,123723
256.0,D00-SP,,0.819437,6,,low,0.116134,Left,5.0,117440
252.0,D00-ENG,,0.980473,4,,medium,0.699541,Left,5.0,124251
258.0,D00-SS,1.0,1.0,4,1.0,medium,0.823328,Left,5.0,118870
128.0,D00-ENG,,0.542553,2,,low,0.414888,Left,3.0,125351
254.0,D00-PD,,0.824611,5,,medium,0.914266,Left,5.0,117165
260.0,D00-SS,,0.884909,6,,low,0.109773,Left,5.0,123207
228.0,D00-SP,1.0,0.902711,5,,low,0.908655,Left,5.0,125230
218.0,D00-SS,,0.80006,5,,low,0.83639,Left,5.0,119840
291.0,D00-FN,,0.741188,7,,low,0.104809,Left,4.0,110316
301.0,D00-ENG,,0.897987,6,,low,0.0998985,Left,4.0,128841
243.0,D00-SP,,0.970098,5,,medium,0.808483,Left,5.0,112667
158.0,D00-ENG,,0.454536,2,,low,0.399175,Left,3.0,114995
159.0,D00-SS,,0.548038,2,,low,0.355327,Left,3.0,118019
308.0,D00-IT,1.0,0.953275,6,,low,0.0659091,Left,4.0,128492
146.0,,,0.580721,2,,low,0.435423,Left,3.0,118210
273.0,D00-SS,,0.912182,6,,low,0.0460936,Left,5.0,125172
160.0,D00-PD,,0.473427,2,,low,0.326995,Left,3.0,111243
146.0,D00-SS,,0.423767,2,,medium,0.484687,Left,3.0,129937
128.0,D00-SS,,0.471039,2,,low,0.375061,Left,3.0,120661
147.0,D00-SP,,,2,,low,0.482287,Left,3.0,129872
254.0,D00-PD,,0.857584,5,,medium,0.876537,Left,5.0,119815
126.0,D00-ENG,,0.463118,2,,low,0.427446,Left,3.0,125463
283.0,D00-ENG,1.0,0.834332,6,,low,0.127897,Left,4.0,115724
260.0,D00-SP,,0.814746,6,,medium,0.0590517,Left,4.0,124599
148.0,D00-SS,,,2,,low,0.461154,Left,3.0,118426
294.0,D00-SS,,0.950147,6,,medium,0.490096,Left,3.0,125133
293.0,D00-SS,,0.807833,6,,low,0.0400584,Left,5.0,117917
256.0,D00-SP,,0.80492,6,,medium,0.0785679,Left,5.0,120935
249.0,D00-ENG,,0.857407,6,,medium,0.0902123,Left,4.0,115100
127.0,D00-ENG,,0.433735,2,,low,0.370027,Left,3.0,116875
219.0,D00-MT,,0.923463,5,,low,0.879531,Left,5.0,112364
135.0,D00-SP,,0.572117,6,,low,0.342847,Left,5.0,126542
295.0,D00-ENG,,0.949001,4,,low,0.065616,Left,3.0,120208
153.0,D00-SS,,0.556744,2,,low,0.387626,Left,3.0,118777
262.0,D00-FN,,0.957948,4,,medium,0.902869,Left,6.0,127507
266.0,D00-SS,1.0,0.795066,6,,medium,0.165307,Left,4.0,120082
128.0,D00-FN,,0.444015,2,,low,0.392112,Left,3.0,124464
151.0,D00-ENG,,0.752474,2,,low,0.358688,Left,4.0,112538
254.0,D00-SS,1.0,0.842064,4,,medium,0.811379,Left,5.0,121805
